ticker,name,companyCode,companyName,custodianCode,custodianName,indexTicker,indexName,indexStartDate,managerNames,establishDate,assetal,assetalName,manage,manageName,organizationform,organizationformName,investarea,investareaName,exchangemarket,exchangemarketName,assetalNet,nav,navUnit,navChange,navChange1w,navChange1m,navChange3m,navChange6m,navChange9m,navChangeYtd,navChange1y,navAnnualReturns2y,navAnnualReturns3y,navAnnualReturns5y,navAnnualReturns10y,navBeta3mJSW001,navBeta6mJSW001,navBeta9mJSW001,navBeta1yJSW001,navBeta2yJSW001,navBeta3yJSW001,navBeta5yJSW001,navBeta10yJSW001,navBeta15yJSW001,navBetaYtdJSW001,navBetaAllJSW001,navBeta2007JSW001,navBeta2015JSW001,trackingError,navBeta2008JSW001,navBeta2016JSW001,pctOfFloat,pctOfStock,stkShares,isEnd,pctOfNav 
000948,沪港通联接A,80000222,华夏基金,80001120,农业银行,'HSI001,恒生指数,2015-01-13,{'30214753': '徐猛'},2015-01-13,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Developed,发达市场配置,Unlisted,未上市,10.0,1.302,人民币,-0.29,-2.47,9.38,14.87,11.19,13.76,6.29,3.36,4.2,-0.75,10.62,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.28,--,--,--,--,--,False,--
160924,大成恒指LOF,80000225,大成基金,80001067,工商银行,'HSI001,恒生指数,2017-08-10,{'30132083': '冉凌浩'},2017-08-10,Stock,股票,EnhancedIndex,增强指数型,LOF,LOF,Developed,发达市场配置,SZSE,深交所上市,0.84,1.006,人民币,-0.31,-2.28,9.01,12.6,8.32,10.3,6.2,0.59,1.7,-3.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.27,--,--,--,--,--,False,--
000071,恒生ETF联接A,80000222,华夏基金,80001122,中国银行,'HSI001,恒生指数,2012-08-21,{'30214753': '徐猛'},2012-08-21,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Developed,发达市场配置,Unlisted,未上市,26.37,1.5145,人民币,-0.44,-2.48,9.19,13.14,9.74,11.61,6.13,0.68,2.62,-2.0,10.24,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.24,--,--,--,--,--,False,--
164705,添富恒生指数(QDII-LOF)A,80053708,汇添富,80001120,农业银行,'HSI001,恒生指数,2020-12-01,{'30195060': '赖中立'},2020-12-01,Stock,股票,EnhancedIndex,增强指数型,LOF,LOF,Developed,发达市场配置,SZSE,深交所上市,2.96,1.1226,人民币,0.0,-2.32,8.64,--,--,--,5.62,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.28,--,--,--,--,--,False,--
515090,博时可持续ETF,80000226,博时基金,10000020,招商银行,'931268,持续发展,2020-01-19,"{'30243659': '汪洋', '30335068': '万琼'}",2020-01-19,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,2.4,1.4058,人民币,-2.96,1.55,10.68,19.75,31.89,53.08,7.36,45.98,--,--,--,--,0.99,0.95,0.96,0.93,--,--,--,--,--,--,0.93,--,--,0.05,--,--,--,--,--,False,--
007505,华夏蓝筹指数A,80000222,华夏基金,80001120,农业银行,'931134,AH经济蓝筹(人民币),2019-07-16,{'30363252': '荣膺'},2019-07-16,Stock,股票,Other,其他指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,1.06,1.3394,人民币,-2.27,-0.53,8.98,12.29,14.4,36.7,6.78,32.04,--,--,--,--,0.77,0.78,0.86,0.88,--,--,--,--,--,--,0.9,--,--,0.12,--,--,--,--,--,False,--
159907,广发中小板,80000248,广发基金,80001120,农业银行,'399008,中小300,2011-06-03,{'30488589': '霍华明'},2011-06-03,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,1.45,1.9007,人民币,-3.33,1.64,9.39,11.87,15.82,44.88,7.23,41.17,39.28,8.87,9.25,--,1.14,1.24,1.09,1.11,1.27,1.24,1.16,--,--,--,1.11,--,1.18,0.02,--,1.16,--,--,--,False,--
270026,广发中小联接A,80000248,广发基金,80001120,农业银行,'399008,中小300,2011-06-09,{'30488589': '霍华明'},2011-06-09,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,1.34,1.5237,人民币,-3.16,1.55,8.9,11.2,14.86,41.81,6.85,38.65,36.17,7.97,8.33,--,1.08,1.17,1.04,1.05,1.19,1.16,1.09,--,--,--,1.06,--,1.13,0.06,--,1.09,--,--,--,False,--
512520,华泰MSCIETF,80055334,华泰柏瑞,80001068,建设银行,'MSC257,MSCI中国A股国际通指数(美元),2018-04-26,{'30050008': '柳军'},2018-04-26,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,7.14,1.7391,人民币,-2.55,1.28,9.94,18.81,25.42,57.56,6.31,55.88,43.81,--,--,--,1.1,1.09,1.04,1.03,1.07,--,--,--,--,--,1.03,--,--,0.29,--,--,--,--,--,False,--
006286,华泰MSCI联接A,80055334,华泰柏瑞,80001068,建设银行,'MSC257,MSCI中国A股国际通指数(美元),2018-10-10,{'30050008': '柳军'},2018-10-10,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,5.43,1.7371,人民币,-2.4,1.18,9.29,17.45,23.02,52.29,5.89,50.08,39.74,--,--,--,1.04,1.01,0.99,0.97,1.01,--,--,--,--,--,1.02,--,--,0.32,--,--,--,--,--,False,--
159905,工银深证红利,80064225,工银瑞信,80001120,农业银行,'399324,深证红利,2010-11-05,{'30136170': '赵栩'},2010-11-05,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,39.08,2.8457,人民币,-2.95,2.3,11.07,21.99,31.39,60.16,6.69,49.02,45.07,14.33,23.59,11.91,1.12,1.2,1.01,1.04,1.19,1.17,1.14,1.01,--,--,1.01,--,1.04,0.02,--,1.14,--,--,--,False,--
481012,工银红利联接A,80064225,工银瑞信,80001120,农业银行,'399324,深证红利,2010-11-09,{'30136170': '赵栩'},2010-11-09,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,22.99,1.7649,人民币,-2.81,2.25,10.52,20.53,29.23,56.13,6.39,46.11,42.28,13.63,22.35,11.12,1.06,1.13,0.96,0.98,1.12,1.11,1.07,0.96,--,--,0.96,--,0.98,0.08,--,1.07,--,--,--,False,--
000368,添富安中指数,80053708,汇添富,80001067,工商银行,'H30124,安中动态,2013-11-06,{'30057296': '吴振翔'},2013-11-06,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,4.61,2.4621,人民币,-2.61,1.46,8.47,17.83,24.81,54.2,6.49,54.99,41.91,13.75,17.72,--,0.98,0.99,0.88,0.93,1.03,1.04,0.99,--,--,--,0.98,--,0.97,0.08,--,0.99,--,--,--,False,--
501050,华夏50AH指数(LOF)A,80000222,华夏基金,80001068,建设银行,'950090,50AH优选(人民币),2016-10-27,{'30363252': '荣膺'},2016-10-27,Stock,股票,Other,其他指数型,LOF,LOF,Domestic,投资境内,SHSE,上交所上市,15.77,1.702,人民币,-2.27,-0.63,10.53,19.56,19.64,35.99,6.41,29.42,24.71,8.98,--,--,0.82,0.68,0.96,0.92,0.85,0.85,--,--,--,--,0.86,--,--,0.18,--,--,--,--,--,False,--
007657,东方竞争指数A,80145102,东证资管,10000020,招商银行,'931142,东证竞争,2019-07-31,"{'30627675': '戎逸洲', '30136181': '徐习佳'}",2019-07-31,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,13.32,1.526,人民币,-2.46,1.38,9.81,16.58,22.36,48.22,6.3,44.82,--,--,--,--,1.02,1.0,0.98,0.98,--,--,--,--,--,--,0.93,--,--,0.07,--,--,--,--,--,False,--
159916,深F60ETF,80065990,建信基金,10000013,民生银行,'399701,深证F60,2011-09-08,{'30423500': '薛玲'},2011-09-08,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,5.87,5.9352,人民币,-3.33,0.87,10.06,19.25,28.54,53.49,6.63,40.35,39.58,12.71,21.61,--,1.03,1.02,1.02,1.06,1.15,1.12,1.08,--,--,--,0.97,--,0.96,0.03,--,1.08,--,--,--,False,--
530015,建信基本联接A,80065990,建信基金,10000013,民生银行,'399701,深证F60,2011-09-08,{'30423500': '薛玲'},2011-09-08,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,6.23,3.0198,人民币,-3.14,0.81,9.5,18.17,26.69,49.91,6.27,37.97,37.44,12.26,20.29,--,0.97,0.96,0.97,1.0,1.08,1.05,1.01,--,--,--,0.92,--,0.92,0.07,--,1.01,--,--,--,False,--
180003,银华88指数,80000235,银华基金,80001068,建设银行,'DWJ004,道中88,2004-08-11,{'30164244': '周晶'},2004-08-11,Stock,股票,EnhancedIndex,增强指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,27.6,1.8841,人民币,-2.07,2.33,12.31,30.34,40.0,81.28,7.63,69.95,47.35,18.47,21.93,9.33,1.14,1.13,0.89,0.95,1.09,1.03,0.97,0.83,0.82,--,0.8,0.81,0.88,0.72,0.86,0.97,--,--,--,False,--
161612,融通成份指数A,80000231,融通基金,80001067,工商银行,'399001,深证成指,2010-11-15,{'30319693': '蔡志伟'},2010-11-15,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,1.35,1.334,人民币,-3.13,1.69,10.48,17.55,22.96,52.87,7.13,50.43,46.93,14.02,13.74,4.07,1.19,1.2,1.03,1.05,1.21,1.2,1.15,1.07,--,--,1.07,--,1.15,0.09,--,1.15,--,--,--,False,--
159943,大成深证ETF,80000225,大成基金,80001120,农业银行,'399001,深证成指,2015-06-05,{'30158275': '苏秉毅'},2015-06-05,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,1.48,16.732,人民币,-3.16,1.44,9.9,17.04,21.47,51.68,6.59,48.42,45.28,12.25,11.73,--,1.21,1.23,1.07,1.09,1.24,1.22,1.16,--,--,--,1.13,--,1.13,0.05,--,1.16,--,--,--,False,--
159903,南方深成指数,80000220,南方基金,80001067,工商银行,'399001,深证成指,2009-12-04,{'30332735': '孙伟'},2009-12-04,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,3.67,1.6904,人民币,-3.24,1.31,9.98,16.49,21.1,51.59,6.56,48.24,45.22,11.86,11.77,3.86,1.24,1.25,1.09,1.11,1.26,1.24,1.18,1.08,--,--,1.1,--,1.14,0.02,--,1.18,--,--,--,False,--
202017,南方深成联接A,80000220,南方基金,80001067,工商银行,'399001,深证成指,2009-12-09,{'30332735': '孙伟'},2009-12-09,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,2.56,1.2742,人民币,-3.09,1.22,9.49,15.62,20.04,48.92,6.24,46.2,42.95,11.57,11.74,3.88,1.18,1.19,1.04,1.05,1.19,1.18,1.13,1.04,--,--,1.04,--,1.1,0.06,--,1.13,--,--,--,False,--
163109,申万深成指数,80045188,申万菱信,80001067,工商银行,'399001,深证成指,2021-01-01,{'30444835': '王赟杰'},2021-01-01,Stock,股票,Index,传统指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,10.65,0.7665,人民币,-3.08,1.11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.07,--,--,--,--,--,False,--
161816,银华等权指数(LOF),80000235,银华基金,80001068,建设银行,'000971,等权90,2020-11-26,{'30164255': '张凯'},2020-11-26,Stock,股票,EnhancedIndex,增强指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,1.74,1.0949,人民币,-6.03,1.71,10.84,--,--,--,7.62,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.13,--,--,3.94,--,--,--,--,--,False,--
501303,广发中型指数A,80000248,广发基金,80001122,中国银行,'HSI031,恒生综合中型股指数,2017-09-21,{'30275031': '刘杰'},2017-09-21,Stock,股票,EnhancedIndex,增强指数型,LOF,LOF,Developed,发达市场配置,SHSE,上交所上市,0.44,1.0885,人民币,-1.12,-3.66,9.52,17.74,18.45,33.47,5.29,22.23,14.73,2.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.25,--,--,--,--,--,False,--
161607,融通巨潮指数A,80000231,融通基金,80001067,工商银行,'399313,巨潮100,2005-05-12,{'30319693': '蔡志伟'},2005-05-12,Stock,股票,EnhancedIndex,增强指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,10.69,1.499,人民币,-2.67,1.85,12.08,21.8,33.1,62.03,7.62,56.95,42.77,16.03,20.29,9.59,1.08,0.97,0.98,0.96,1.04,1.02,1.01,0.98,0.95,--,0.95,0.98,0.94,0.16,1.0,1.01,--,--,--,False,--
162416,华宝香港指数,80000250,华宝基金,80001122,中国银行,'HSI034,恒生香港35指数,2018-03-30,{'30224465': '周晶'},2018-03-30,Stock,股票,EnhancedIndex,增强指数型,LOF,LOF,Developed,发达市场配置,SZSE,深交所上市,0.32,1.0288,人民币,-0.35,-1.32,7.85,16.75,17.16,15.15,5.26,2.62,2.44,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.27,--,--,--,--,--,False,--
502006,易基改革指数,80000229,易方达基金,80001068,建设银行,'399974,国企改革,2015-06-15,"{'30674289': '宋钊贤', '30209023': '林伟斌'}",2015-06-15,Stock,股票,Index,传统指数型,LOF,LOF,Domestic,投资境内,SHSE,上交所上市,2.13,1.5543,人民币,-2.76,-0.24,9.84,20.23,27.47,58.44,6.05,54.83,40.05,13.97,17.11,--,1.08,0.99,1.03,1.03,1.05,1.05,1.01,--,--,--,1.05,--,--,0.08,--,1.01,--,--,--,False,--
160136,南方改革基金,80000220,南方基金,10000786,海通证券,'399974,国企改革,2020-12-01,{'30332735': '孙伟'},2020-12-01,Stock,股票,EnhancedIndex,增强指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,1.21,1.0788,人民币,-2.76,-0.41,9.51,--,--,--,5.87,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.12,--,--,0.06,--,--,--,--,--,False,--
161026,国企改革指数,80000221,富国基金,80001120,农业银行,'399974,国企改革,2021-01-01,"{'30072302': '张圣贤', '30069488': '王保合'}",2021-01-01,Stock,股票,EnhancedIndex,增强指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,51.02,1.14,人民币,-2.74,-0.42,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.08,--,--,--,--,--,False,--
240014,华宝中证100A,80000250,华宝基金,80001068,建设银行,'399903,中证100,2009-09-29,{'30202589': '陈建华'},2009-09-29,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,10.75,2.2267,人民币,-2.49,1.29,10.39,19.86,29.62,57.22,6.32,51.24,39.81,14.99,21.6,10.58,1.02,0.92,0.97,0.95,1.01,0.98,0.96,0.95,--,--,0.95,--,0.9,0.06,--,0.96,--,--,--,False,--
164508,国富100LOF,80044515,国海富兰克林,80001122,中国银行,'399903,中证100,2015-03-26,{'30059042': '张志强'},2015-03-26,Stock,股票,EnhancedIndex,增强指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,0.4,1.556,人民币,-2.55,1.4,9.84,18.13,27.27,48.74,6.12,45.09,38.43,13.61,20.71,--,1.02,0.89,0.98,0.93,0.92,0.93,0.92,--,--,--,0.85,--,0.88,0.09,--,0.92,--,--,--,False,--
213010,宝盈中证100指数A,80000236,宝盈基金,80001068,建设银行,'399903,中证100,2010-02-08,{'30203217': '蔡丹'},2010-02-08,Stock,股票,EnhancedIndex,增强指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,4.09,2.505,人民币,-2.38,1.34,9.85,19.52,29.33,55.99,6.08,51.3,43.22,16.98,23.28,11.38,0.98,0.87,0.94,0.92,0.94,0.95,0.93,0.92,--,--,0.94,--,0.9,0.07,--,0.93,--,--,--,False,--
163808,中银中证指数,80048752,中银基金,80001068,建设银行,'399903,中证100,2009-09-04,{'30335298': '赵建忠'},2009-09-04,Stock,股票,EnhancedIndex,增强指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,6.59,2.279,人民币,-2.33,1.26,9.83,19.44,29.65,56.19,5.99,50.74,40.08,15.54,22.51,10.76,0.96,0.86,0.93,0.91,0.96,0.95,0.92,0.91,--,--,0.91,--,0.86,0.09,--,0.92,--,--,--,False,--
159923,大成中证指数,80000225,大成基金,80001122,中国银行,'399903,中证100,2013-02-07,{'30158275': '苏秉毅'},2013-02-07,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,0.3,2.404,人民币,-2.48,1.15,9.76,18.29,26.04,48.43,5.98,40.8,33.0,9.97,17.42,--,1.01,0.91,1.0,0.96,0.98,0.97,0.95,--,--,--,0.95,--,0.89,0.04,--,0.95,--,--,--,False,--
410008,华富中证指数,80037023,华富基金,80001121,交通银行,'399903,中证100,2009-12-30,{'30541550': '郜哲'},2009-12-30,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,2.75,2.3282,人民币,-2.34,1.25,9.76,19.69,30.11,55.65,5.96,50.0,42.14,16.91,22.52,11.33,0.96,0.86,0.93,0.92,0.95,0.95,0.93,0.94,--,--,0.95,--,0.87,0.09,--,0.93,--,--,--,False,--
519100,长盛中证指数,80000227,长盛基金,80001120,农业银行,'399903,中证100,2006-11-22,{'30209478': '陈亘斯'},2006-11-22,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,4.1,1.5336,人民币,-2.38,1.26,9.71,19.19,29.64,57.07,5.74,51.62,38.48,13.84,20.28,10.19,0.98,0.87,0.95,0.93,0.99,0.98,0.95,0.95,--,--,0.87,0.94,0.89,0.08,0.96,0.95,--,--,--,False,--
320010,诺安中证指数A,80049689,诺安基金,80001067,工商银行,'399903,中证100,2009-10-27,{'30041150': '梅律吾'},2009-10-27,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,3.86,2.129,人民币,-2.32,1.44,8.54,18.49,29.98,56.18,4.75,50.54,42.07,16.55,22.72,11.37,0.97,0.84,0.92,0.9,0.94,0.95,0.92,0.94,--,--,0.95,--,0.88,0.16,--,0.92,--,--,--,False,--
512910,广发中证100ETF,80000248,广发基金,80001067,工商银行,'000903,中证100,2019-05-27,{'30357080': '罗国庆'},2019-05-27,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,6.47,1.5568,人民币,-2.5,1.28,10.24,19.48,29.19,56.45,6.2,49.91,--,--,--,--,1.02,0.91,1.0,0.97,--,--,--,--,--,--,0.92,--,--,0.03,--,--,--,--,--,False,--
162307,海富中证指数A,80000246,海富通,80001122,中国银行,'000903,中证100,2009-10-30,{'30177035': '江勇'},2009-10-30,Stock,股票,Index,传统指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,0.95,1.679,人民币,-2.35,1.06,9.84,19.13,29.64,56.41,6.11,51.28,41.94,16.66,21.27,10.72,0.95,0.86,0.98,0.94,0.96,0.95,0.93,0.93,--,--,0.94,--,0.88,0.1,--,0.93,--,--,--,False,--
515670,中银中证100ETF,80048752,中银基金,10000018,中信证券,'000903,中证100,2020-04-17,{'30335298': '赵建忠'},2020-04-17,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,1.45,1.4033,人民币,-2.5,1.16,9.83,18.41,25.36,43.97,6.01,--,--,--,--,--,1.01,0.91,0.99,--,--,--,--,--,--,--,0.99,--,--,0.02,--,--,--,--,--,False,--
007135,广发100ETF联接A,80000248,广发基金,80001067,工商银行,'000903,中证100,2019-05-27,{'30357080': '罗国庆'},2019-05-27,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,1.91,1.4697,人民币,-2.37,1.11,9.55,18.05,26.82,51.41,5.76,45.52,--,--,--,--,0.97,0.86,0.94,0.91,--,--,--,--,--,--,0.86,--,--,0.07,--,--,--,--,--,False,--
202211,南方中证100A,80000220,南方基金,80001067,工商银行,'000903,中证100,2018-01-16,{'30613046': '龚涛'},2008-11-12,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,3.67,1.7495,人民币,-2.29,1.19,9.22,18.06,29.98,54.44,5.72,49.8,38.19,16.18,12.55,8.09,0.94,0.83,0.92,0.9,0.93,0.88,0.75,0.39,--,--,0.38,--,0.53,0.1,--,0.75,--,--,--,False,--
162509,国联中证指数(LOF),80043374,国联安,80001068,建设银行,'000903,中证100,2020-12-04,{'30058026': '黄欣'},2020-12-04,Stock,股票,Index,传统指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,3.26,1.057,人民币,-2.84,1.31,9.06,--,--,--,5.45,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.97,--,--,0.12,--,--,--,--,--,False,--
009479,中银100ETF联接A,80048752,中银基金,10000018,中信证券,'000903,中证100,2020-11-10,{'30335298': '赵建忠'},2020-11-10,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,3.09,1.0702,人民币,-2.24,1.05,8.8,--,--,--,5.4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.79,--,--,0.45,--,--,--,--,--,False,--
001015,华夏300指数A,80000222,华夏基金,80001120,农业银行,'399300,沪深300,2015-02-10,{'30457123': '宋洋'},2015-02-10,Stock,股票,EnhancedIndex,增强指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,12.38,2.135,人民币,-2.8,1.39,10.98,18.4,22.09,47.74,7.29,44.82,36.01,12.43,18.25,--,1.1,1.04,1.01,0.99,1.02,0.98,0.98,--,--,--,0.95,--,0.96,0.19,--,0.98,--,--,--,False,--
000176,嘉实300增强,80000223,嘉实基金,80001068,建设银行,'399300,沪深300,2014-12-26,{'30498586': '龙昌伦'},2014-12-26,Stock,股票,EnhancedIndex,增强指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,22.58,2.0541,人民币,-2.65,1.57,10.9,17.75,21.77,50.17,7.17,44.03,37.53,12.81,18.74,--,1.06,0.97,0.99,0.98,1.03,1.0,0.96,--,--,--,0.91,--,0.94,0.17,--,0.97,--,--,--,False,--
000961,天弘300联接A,80041198,天弘基金,80000012,招商证券,'399300,沪深300,2015-01-20,"{'30488046': '张子法', '30303141': '杨超', '30540129': '陈瑶'}",2015-01-20,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,63.85,1.6797,人民币,-2.59,0.92,9.24,16.87,21.91,47.33,5.79,41.07,33.9,10.61,15.4,--,1.04,1.01,1.01,0.98,1.03,1.0,0.98,--,--,--,0.94,--,0.96,0.05,--,0.98,--,--,--,False,--
450008,国富沪深指数,80044515,国海富兰克林,80001120,农业银行,'000300,沪深300,2009-09-03,{'30059042': '张志强'},2009-09-03,Stock,股票,EnhancedIndex,增强指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,4.07,1.865,人民币,-2.61,2.02,12.63,19.89,26.87,59.22,9.17,56.11,44.74,16.58,18.24,9.35,1.07,1.04,1.05,1.02,1.0,1.02,0.99,0.98,--,--,0.98,--,0.96,0.22,--,0.99,--,--,--,False,--
008592,天弘300指数增强A,80041198,天弘基金,80066058,中信建投,'000300,沪深300,2019-12-27,{'30303141': '杨超'},2019-12-27,Stock,股票,EnhancedIndex,增强指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,2.35,1.487,人民币,-2.66,2.25,13.11,23.63,28.5,59.54,9.07,53.67,--,--,--,--,1.11,1.05,1.03,1.01,--,--,--,--,--,--,1.01,--,--,0.27,--,--,--,--,--,False,--
004513,海富300指数增强A,80000246,海富通,80001122,中国银行,'000300,沪深300,2019-10-09,{'30551634': '朱斌全'},2017-05-10,Stock,股票,EnhancedIndex,增强指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,3.02,1.5738,人民币,-2.69,1.78,12.64,20.85,31.31,54.82,8.85,51.52,26.65,16.4,--,--,1.08,0.79,0.81,0.85,0.57,0.46,--,--,--,--,0.43,--,--,0.22,--,--,--,--,--,False,--
006020,广发沪深300增强A,80000248,广发基金,80001122,中国银行,'000300,沪深300,2018-06-29,{'30553242': '赵杰'},2018-06-29,Stock,股票,EnhancedIndex,增强指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,15.01,1.9902,人民币,-2.79,1.82,12.34,23.18,32.64,64.45,8.31,61.73,48.81,--,--,--,1.1,1.04,0.99,0.98,1.03,--,--,--,--,--,1.04,--,--,0.19,--,--,--,--,--,False,--
100038,富国沪深指数,80000221,富国基金,80001067,工商银行,'000300,沪深300,2009-12-16,"{'30055839': '李笑薇', '30307139': '方旻'}",2009-12-16,Stock,股票,EnhancedIndex,增强指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,66.32,2.202,人民币,-2.94,2.25,11.77,18.35,20.17,41.79,8.3,35.85,32.54,11.91,18.3,11.78,1.13,1.04,1.01,0.98,1.0,0.94,0.94,0.95,--,--,0.97,--,0.92,0.25,--,0.95,--,--,--,False,--
519116,浦银沪深指数,80091787,浦银安盛,80001068,建设银行,'000300,沪深300,2010-12-10,{'30065466': '陈士俊'},2010-12-10,Stock,股票,EnhancedIndex,增强指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,6.91,1.97,人民币,-2.67,1.65,11.31,22.29,29.77,56.89,8.15,52.13,42.45,17.2,21.14,10.25,1.07,0.99,1.0,0.98,0.98,0.97,0.93,0.95,--,--,0.95,--,0.91,0.22,--,0.94,--,--,--,False,--
